ts,laeq,lceq,lzeq,PM1.0,PM2.5,PM10,engine,machinery_impact,non_machinery_impact,powered_saw,human_voice,temp_c,rel_humid,PM2.5_adj
2022-06-28 00:30:00-04:00,51.5852,60.7539,61.6071,10.3652,14.0971,15.3819,0.5104,0.2171,0.1506,0.0102,0.1352,21.33,95.0,8.3114
2022-06-28 00:31:00-04:00,52.8051,62.0673,62.8727,11.8047,15.0671,15.621,0.5077,0.2132,0.1642,0.0095,0.141,21.33,95.0,8.7887
2022-06-28 00:32:00-04:00,52.9545,61.9098,62.645,11.0385,13.5724,14.5286,0.5113,0.2173,0.1609,0.0096,0.1293,21.33,95.0,8.2786
2022-06-28 00:33:00-04:00,58.7353,66.3011,66.7805,10.89,12.8493,13.2652,0.549,0.2376,0.1444,0.0095,0.1223,21.33,95.0,8.2867
2022-06-28 00:34:00-04:00,54.1083,63.8395,64.7488,10.6405,13.157,13.8738,0.5113,0.1975,0.1557,0.0107,0.1728,21.28,95.0,8.2495
2022-06-28 00:35:00-04:00,52.9177,61.6979,62.4634,10.0096,12.068,12.7792,0.5059,0.2307,0.1488,0.0109,0.1468,21.28,95.0,8.2471
2022-06-28 00:36:00-04:00,52.1296,61.7046,62.478,9.0709,11.3928,11.99,0.4934,0.2178,0.1611,0.01,0.167,21.28,95.0,8.23
2022-06-28 00:37:00-04:00,52.234,61.5826,62.254,7.5186,8.9561,9.4802,0.4926,0.236,0.1708,0.0098,0.1614,21.28,95.0,8.0413
2022-06-28 00:38:00-04:00,51.7192,62.398,63.2371,8.107,9.763,10.3123,0.5066,0.2236,0.1588,0.0103,0.1511,21.28,95.0,8.1299
2022-06-28 00:39:00-04:00,52.8812,61.5589,62.451,7.8885,9.8719,10.5121,0.5034,0.2154,0.1498,0.0098,0.1427,21.22,95.0,8.1385
2022-06-28 00:40:00-04:00,54.5585,63.8341,64.6543,7.3056,8.8393,9.498,0.5127,0.2034,0.1485,0.0092,0.1473,21.22,95.0,8.0218
2022-06-28 00:41:00-04:00,54.1186,62.5185,63.1708,8.0563,10.3965,11.0463,0.5203,0.2333,0.1498,0.0104,0.1329,21.22,95.0,8.093
2022-06-28 00:42:00-04:00,51.5155,61.1419,61.9353,10.6755,14.4786,15.5523,0.4849,0.2462,0.1605,0.0103,0.1481,21.22,95.0,8.416
2022-06-28 00:43:00-04:00,51.7335,60.7945,61.4988,25.9432,31.5532,32.2006,0.5015,0.2238,0.1632,0.0104,0.1565,21.22,95.0,11.2981
2022-06-28 00:44:00-04:00,52.129,61.1234,61.8166,17.0446,20.3963,21.2869,0.5126,0.2209,0.1629,0.0109,0.1504,21.17,95.0,9.3366
2022-06-28 00:45:00-04:00,51.0784,59.7504,60.4419,10.4431,13.0493,13.5946,0.4937,0.2092,0.1726,0.0093,0.1517,21.17,95.0,8.2465
2022-06-28 00:46:00-04:00,51.708,61.0716,61.776,9.7286,12.0503,12.7838,0.5019,0.219,0.1564,0.009,0.146,21.17,95.0,8.2222
2022-06-28 00:47:00-04:00,52.2925,60.964,61.7505,10.5304,12.8018,13.7127,0.5035,0.2225,0.155,0.0108,0.1546,21.17,95.0,8.2628
2022-06-28 00:48:00-04:00,51.6951,60.5894,61.3774,8.3917,9.9996,10.2581,0.5042,0.2123,0.1669,0.0099,0.1438,21.17,95.0,8.1466
2022-06-28 00:49:00-04:00,53.9088,63.5742,64.5917,8.8357,10.3908,10.8402,0.5102,0.2217,0.1531,0.0105,0.1573,20.94,95.0,8.0859
2022-06-28 00:50:00-04:00,50.9999,60.3374,61.2375,7.0564,8.8236,9.4509,0.4838,0.2258,0.1681,0.0109,0.1603,20.94,95.0,7.9958
2022-06-28 00:51:00-04:00,50.2587,59.8977,61.0241,5.9055,7.4018,7.6963,0.4767,0.2309,0.1684,0.0096,0.155,20.94,95.0,7.8383
2022-06-28 00:52:00-04:00,51.6611,59.9722,60.7192,6.023,7.3848,7.8499,0.5022,0.2247,0.1559,0.0096,0.137,20.94,95.0,7.8383
2022-06-28 00:53:00-04:00,52.5388,61.1351,62.0146,6.4724,8.41,9.3005,0.51,0.1792,0.156,0.0107,0.1382,20.94,95.0,7.9854
2022-06-28 00:54:00-04:00,51.0265,60.5159,61.4244,5.8711,7.5392,8.1498,0.4982,0.237,0.1588,0.0117,0.1542,20.67,94.0,8.2013
2022-06-28 00:55:00-04:00,51.0458,59.9271,60.6479,4.9884,6.2057,6.521,0.5031,0.2444,0.1657,0.0106,0.1463,20.67,94.0,7.7092
2022-06-28 00:56:00-04:00,51.057,60.0472,60.9663,5.2558,6.3883,6.7112,0.501,0.2439,0.1748,0.0099,0.1567,20.67,94.0,7.8214
2022-06-28 00:57:00-04:00,51.4417,60.8288,61.7326,4.7896,6.016,6.5741,0.5075,0.2339,0.152,0.0124,0.1471,20.67,94.0,7.5951
2022-06-28 00:58:00-04:00,51.7088,60.6538,61.5897,5.3593,7.4351,8.0541,0.5052,0.2208,0.1451,0.0121,0.1254,20.67,94.0,8.1812
2022-06-28 00:59:00-04:00,51.1119,60.7805,61.9314,6.0814,7.62,8.0848,0.4902,0.2321,0.159,0.0113,0.1568,20.5,92.0,9.2116
2022-06-28 01:00:00-04:00,51.2519,64.6303,65.8558,4.6771,5.4818,5.7061,0.5052,0.2255,0.1468,0.0118,0.1652,20.5,92.0,7.9625
2022-06-28 01:01:00-04:00,50.2801,58.9963,59.6945,4.8816,6.1423,6.4006,0.4918,0.2366,0.1573,0.01,0.1536,20.5,92.0,8.6259
2022-06-28 01:02:00-04:00,52.7031,60.903,61.5763,5.04,5.8749,5.9379,0.5276,0.219,0.1538,0.0103,0.1353,20.5,92.0,8.3846
2022-06-28 01:03:00-04:00,50.1011,59.3447,60.0409,5.0216,5.8999,6.2301,0.5031,0.2574,0.1569,0.0116,0.1393,20.5,92.0,8.4116
2022-06-28 01:04:00-04:00,51.8425,61.2035,62.1133,3.9016,4.8227,5.2048,0.5067,0.214,0.1635,0.0122,0.1395,20.61,88.0,8.8722
2022-06-28 01:05:00-04:00,50.7629,59.8751,60.6061,3.0977,3.5849,3.6325,0.5003,0.2092,0.1682,0.0126,0.1552,20.61,88.0,8.3055
2022-06-28 01:06:00-04:00,51.081,59.2339,59.9028,2.2558,2.6607,2.86,0.4934,0.2288,0.1707,0.0122,0.1525,20.61,88.0,7.8046
2022-06-28 01:07:00-04:00,50.2134,59.8734,60.8155,2.1139,2.4734,2.5303,0.4812,0.239,0.1623,0.0119,0.1637,20.61,88.0,7.8112
2022-06-28 01:08:00-04:00,50.1517,59.1263,59.8276,2.4643,2.9171,3.1512,0.483,0.2469,0.1601,0.011,0.1604,20.61,88.0,7.9154
2022-06-28 01:09:00-04:00,51.0412,59.8222,60.5862,3.8562,4.4478,4.6116,0.4863,0.2409,0.1694,0.012,0.1581,20.94,83.0,8.8909
2022-06-28 01:10:00-04:00,55.2338,62.6233,63.5236,2.9277,3.3516,3.4837,0.5125,0.1924,0.1621,0.0101,0.1536,20.94,83.0,8.0778
2022-06-28 01:11:00-04:00,52.2817,60.4475,61.2016,2.9206,3.6089,3.8626,0.4861,0.2078,0.1557,0.0107,0.1636,20.94,83.0,8.287
2022-06-28 01:12:00-04:00,53.7637,61.5521,62.4386,2.4821,2.8157,2.84,0.5015,0.212,0.171,0.0092,0.1621,20.94,83.0,7.7457
2022-06-28 01:13:00-04:00,50.305,59.4324,60.3584,2.475,2.7692,2.8331,0.4867,0.2445,0.1645,0.0113,0.1527,20.94,83.0,7.7335
2022-06-28 01:14:00-04:00,50.8234,59.4033,60.1375,2.1347,2.5774,2.7316,0.4832,0.208,0.1559,0.0112,0.1447,21.17,78.0,8.2085
2022-06-28 01:15:00-04:00,50.5055,59.5053,60.1871,1.9044,2.1962,2.3016,0.5071,0.2224,0.1649,0.0124,0.1312,21.17,78.0,8.1466
2022-06-28 01:16:00-04:00,50.3983,59.9105,60.627,1.8735,2.2039,2.2942,0.4938,0.213,0.1679,0.0114,0.1523,21.17,78.0,8.1501
2022-06-28 01:17:00-04:00,52.0485,61.2983,62.0368,1.537,1.7169,1.8019,0.4902,0.2208,0.164,0.0116,0.1517,21.17,78.0,7.9332
2022-06-28 01:18:00-04:00,51.3941,60.1057,60.8084,1.525,1.7718,1.8225,0.4756,0.2045,0.1681,0.0115,0.1564,21.17,78.0,7.9454
2022-06-28 01:19:00-04:00,50.9094,59.9435,60.5833,1.5077,1.781,1.8913,0.5092,0.216,0.1729,0.0111,0.1581,21.44,73.0,8.9673
2022-06-28 01:20:00-04:00,51.6878,61.1205,62.3493,1.4695,1.732,1.9258,0.4809,0.2238,0.164,0.0118,0.1921,21.44,73.0,8.9194
2022-06-28 01:21:00-04:00,51.3599,60.6647,61.6085,3.7512,4.2608,4.3628,0.4899,0.2374,0.1614,0.0126,0.1552,21.44,73.0,9.4649
2022-06-28 01:22:00-04:00,50.7619,59.6886,60.5968,2.9893,3.3183,3.4599,0.477,0.2163,0.1623,0.0122,0.1663,21.44,73.0,9.3701
2022-06-28 01:23:00-04:00,51.244,60.0344,60.8868,2.3449,2.7308,2.8242,0.4936,0.2216,0.1602,0.0125,0.1438,21.44,73.0,9.3283
2022-06-28 01:24:00-04:00,50.8524,61.9269,63.1785,1.7704,2.2258,2.4421,0.5035,0.2213,0.1581,0.0127,0.1522,21.61,72.0,9.0781
2022-06-28 01:25:00-04:00,51.1063,62.6492,64.3685,1.7333,1.9969,2.0359,0.4849,0.2119,0.1607,0.0132,0.1607,21.61,72.0,9.0269
2022-06-28 01:26:00-04:00,52.3097,62.3242,63.9879,1.8498,2.1361,2.2261,0.5119,0.2151,0.1507,0.0128,0.141,21.61,72.0,9.054
2022-06-28 01:27:00-04:00,54.2663,62.2921,63.3791,1.8124,2.0131,2.0686,0.5102,0.2014,0.1526,0.0118,0.1394,21.61,72.0,9.0299
2022-06-28 01:28:00-04:00,53.7331,63.1691,63.9855,1.3662,1.5416,1.6,0.5054,0.2367,0.1653,0.0114,0.1734,21.61,72.0,8.8801
2022-06-28 01:29:00-04:00,52.1282,61.1876,62.1934,1.2454,1.4505,1.5153,0.5026,0.229,0.1592,0.0123,0.1426,21.67,70.0,8.7022
2022-06-28 01:30:00-04:00,53.6361,63.4234,64.6707,1.1136,1.326,1.3656,0.501,0.2133,0.1555,0.0142,0.1436,21.67,70.0,8.7031
2022-06-28 01:31:00-04:00,51.2737,59.9164,60.9408,1.1679,1.4143,1.4662,0.5044,0.2348,0.1502,0.0117,0.1445,21.67,70.0,8.7
2022-06-28 01:32:00-04:00,50.3716,61.2982,62.7151,1.0614,1.233,1.3085,0.5009,0.2286,0.1516,0.0119,0.1776,21.67,70.0,8.6879
2022-06-28 01:33:00-04:00,50.9778,62.0114,63.1709,1.1417,1.4137,1.5047,0.4966,0.2223,0.1649,0.0103,0.1731,21.67,70.0,8.7
2022-06-28 01:34:00-04:00,50.9316,61.7221,63.5775,1.5857,1.8402,1.8973,0.5038,0.2201,0.1453,0.0128,0.151,21.67,70.0,8.7372
2022-06-28 01:35:00-04:00,51.7313,64.0739,66.8329,1.2595,1.4784,1.5905,0.4592,0.196,0.1441,0.0149,0.2001,21.67,70.0,8.7022
2022-06-28 01:36:00-04:00,52.2517,66.1086,68.1969,0.9387,1.0948,1.1203,0.4758,0.2208,0.1537,0.0124,0.1774,21.67,70.0,8.6731
2022-06-28 01:37:00-04:00,50.332,59.9203,60.9403,1.01,1.2159,1.2788,0.4952,0.2358,0.1579,0.0121,0.1548,21.67,70.0,8.6845
2022-06-28 01:38:00-04:00,50.3222,59.148,59.8569,0.8577,1.013,1.1404,0.4815,0.2248,0.1619,0.0119,0.1486,21.67,70.0,8.6731
2022-06-28 01:39:00-04:00,53.1398,62.3335,63.4776,0.7534,0.8976,0.9498,0.507,0.203,0.1513,0.0127,0.1615,21.56,70.0,8.6169
2022-06-28 01:40:00-04:00,51.4258,62.1718,63.8277,0.8882,1.0762,1.1149,0.4911,0.2168,0.1607,0.0124,0.1418,21.56,70.0,8.6551
2022-06-28 01:41:00-04:00,50.3939,60.4349,61.2458,0.8662,0.9955,1.0376,0.4983,0.2387,0.1674,0.0117,0.1409,21.56,70.0,8.6313
2022-06-28 01:42:00-04:00,53.2896,61.2273,62.3374,0.8542,1.0631,1.1857,0.5037,0.2252,0.1561,0.0114,0.143,21.56,70.0,8.6441
2022-06-28 01:43:00-04:00,51.8969,60.8421,62.1493,0.9636,1.1415,1.1879,0.4909,0.2159,0.1585,0.0111,0.1789,21.56,70.0,8.6595
2022-06-28 01:44:00-04:00,51.9099,60.3327,61.1536,0.6774,0.7243,0.7569,0.5017,0.2351,0.1532,0.0112,0.1772,21.39,70.0,8.4908
2022-06-28 01:45:00-04:00,51.3398,61.0906,62.5026,0.6444,0.758,0.7908,0.4813,0.2403,0.1494,0.014,0.1515,21.39,70.0,8.4908
2022-06-28 01:46:00-04:00,51.0188,60.6286,62.3725,0.9076,1.1077,1.1492,0.4846,0.2582,0.1548,0.0134,0.152,21.39,70.0,8.5294
2022-06-28 01:47:00-04:00,50.8093,60.5935,61.7752,0.8599,1.0219,1.0323,0.5013,0.2237,0.155,0.0119,0.1632,21.39,70.0,8.5121
2022-06-28 01:48:00-04:00,52.5781,61.9568,62.9833,0.8904,1.055,1.0916,0.5198,0.2279,0.1272,0.0156,0.127,21.39,70.0,8.5182
2022-06-28 01:49:00-04:00,53.0519,62.5188,63.4916,0.987,1.2181,1.3919,0.533,0.2348,0.1194,0.0115,0.124,21.33,68.0,7.9587
2022-06-28 01:50:00-04:00,53.7498,62.8983,63.9212,0.9846,1.2282,1.3259,0.547,0.2152,0.1168,0.0118,0.1274,21.33,68.0,7.9707
2022-06-28 01:51:00-04:00,56.985,65.8115,66.8939,0.8644,1.0132,1.0387,0.583,0.2377,0.1282,0.0148,0.1138,21.33,68.0,7.9114
2022-06-28 01:52:00-04:00,55.8161,64.925,66.238,0.8668,1.0278,1.1064,0.5258,0.2235,0.1334,0.0138,0.132,21.33,68.0,7.9117
2022-06-28 01:53:00-04:00,52.0609,60.8029,61.9563,0.7285,0.8224,0.8482,0.4927,0.2061,0.1434,0.013,0.1532,21.33,68.0,7.7797
2022-06-28 01:54:00-04:00,50.7895,62.0419,63.9306,0.8338,0.954,1.0129,0.4883,0.24,0.1489,0.0139,0.1496,21.5,67.0,7.9782
2022-06-28 01:55:00-04:00,54.2824,64.0006,65.0508,0.7471,0.979,1.1088,0.5242,0.2101,0.1374,0.0114,0.149,21.5,67.0,7.9803
2022-06-28 01:56:00-04:00,51.1852,62.343,63.5691,0.8494,1.0703,1.1919,0.5029,0.2289,0.151,0.0112,0.1592,21.5,67.0,7.9787
2022-06-28 01:57:00-04:00,52.4929,63.2948,65.1412,0.844,0.918,0.941,0.4972,0.2151,0.148,0.0122,0.1457,21.5,67.0,7.9782
2022-06-28 01:58:00-04:00,50.4461,59.2126,60.1543,0.8655,0.9891,1.0031,0.4982,0.2464,0.1526,0.0126,0.1509,21.5,67.0,7.9803
2022-06-28 01:59:00-04:00,51.4663,59.9483,61.0214,0.8471,1.0082,1.0998,0.4842,0.2267,0.1468,0.0126,0.1616,21.39,68.0,7.9183
2022-06-28 02:00:00-04:00,51.2639,59.106,59.8035,0.7646,0.955,1.049,0.494,0.2192,0.1578,0.011,0.1712,21.39,68.0,7.9172
2022-06-28 02:01:00-04:00,50.8055,59.7944,60.6185,0.7269,0.8929,0.9859,0.4792,0.2238,0.1611,0.0118,0.1624,21.39,68.0,7.9105
2022-06-28 02:02:00-04:00,51.4022,60.3696,61.2974,0.6123,0.7062,0.7459,0.4944,0.1973,0.1581,0.0112,0.1587,21.39,68.0,7.7563
2022-06-28 02:03:00-04:00,51.1344,60.2567,61.2465,0.6423,0.7779,0.8122,0.4847,0.2216,0.1471,0.0155,0.1595,21.39,68.0,7.8219
2022-06-28 02:04:00-04:00,52.3122,61.1398,61.8407,0.7253,0.8277,0.9079,0.4996,0.2187,0.1435,0.0117,0.163,21.39,68.0,7.8714
2022-06-28 02:05:00-04:00,49.9841,58.9415,59.5729,0.902,1.1391,1.2082,0.4719,0.2245,0.1676,0.0108,0.1738,21.39,68.0,7.9391
2022-06-28 02:06:00-04:00,50.5137,60.0224,60.7116,0.9186,1.0809,1.1816,0.473,0.2181,0.1567,0.0117,0.1885,21.39,68.0,7.9365
2022-06-28 02:07:00-04:00,52.0997,61.0991,62.031,0.9132,1.2096,1.3303,0.4934,0.1972,0.1542,0.011,0.1849,21.39,68.0,7.9759
2022-06-28 02:08:00-04:00,55.6514,64.4715,65.1887,0.7836,0.9623,1.0557,0.5216,0.2037,0.149,0.012,0.1449,21.39,68.0,7.9172
2022-06-28 02:09:00-04:00,52.0255,61.5172,62.4945,0.8729,1.0721,1.1118,0.4989,0.208,0.1464,0.0128,0.154,21.28,69.0,8.0562
2022-06-28 02:10:00-04:00,49.8858,59.417,60.2688,0.7789,0.9475,1.0065,0.4675,0.232,0.1633,0.0126,0.1742,21.28,69.0,7.9743
2022-06-28 02:11:00-04:00,51.049,58.9077,59.8028,0.7136,0.8407,0.8515,0.4876,0.2205,0.1652,0.0116,0.1468,21.28,69.0,7.9803
2022-06-28 02:12:00-04:00,50.4394,61.6367,63.025,0.6961,0.821,0.9017,0.4751,0.2238,0.1573,0.0108,0.1787,21.28,69.0,7.9567
2022-06-28 02:13:00-04:00,49.9403,59.0264,59.8083,0.8085,0.9533,1.0245,0.4927,0.2392,0.1704,0.0109,0.1654,21.28,69.0,7.9743
2022-06-28 02:14:00-04:00,53.6474,60.7409,61.4733,0.8861,1.0079,1.0226,0.5296,0.1849,0.1549,0.0098,0.1502,21.39,69.0,8.0975
2022-06-28 02:15:00-04:00,50.9667,59.4172,60.1191,0.8101,0.9405,1.0099,0.4776,0.2177,0.1596,0.013,0.1722,21.39,69.0,8.0598
2022-06-28 02:16:00-04:00,51.0435,60.1383,61.1357,0.9461,1.1627,1.206,0.4973,0.2299,0.1519,0.0129,0.163,21.39,69.0,8.2374
2022-06-28 02:17:00-04:00,50.6205,59.9564,61.1641,0.8446,0.9612,1.0152,0.4849,0.2301,0.1534,0.0114,0.1621,21.39,69.0,8.0751
2022-06-28 02:18:00-04:00,50.0263,58.8887,59.7423,0.7266,0.8955,0.9397,0.4835,0.2411,0.1567,0.013,0.1552,21.39,69.0,8.0474
2022-06-28 02:19:00-04:00,50.486,59.1899,59.8809,0.661,0.8116,0.9019,0.4928,0.2212,0.1636,0.0117,0.1564,21.39,70.0,8.502
2022-06-28 02:20:00-04:00,50.6998,59.6759,60.8414,0.7816,0.9479,1.0065,0.4919,0.2069,0.1537,0.015,0.169,21.39,70.0,8.5141
2022-06-28 02:21:00-04:00,51.461,60.7005,61.3638,0.828,1.0074,1.0913,0.5,0.2247,0.1697,0.012,0.1502,21.39,70.0,8.5121
2022-06-28 02:22:00-04:00,52.8083,60.9003,61.5553,0.9223,1.0983,1.1689,0.5088,0.2051,0.1504,0.0105,0.16,21.39,70.0,8.5294
2022-06-28 02:23:00-04:00,50.4976,59.1674,59.8671,0.6291,0.7153,0.7694,0.4883,0.2194,0.1525,0.0133,0.1754,21.39,70.0,8.4908
2022-06-28 02:24:00-04:00,50.2541,59.2203,60.2122,0.8636,1.0887,1.2199,0.4745,0.2273,0.1628,0.0133,0.1665,21.39,70.0,8.5174
2022-06-28 02:25:00-04:00,49.7151,58.3266,59.0215,0.8967,0.9891,0.9949,0.4925,0.2372,0.1621,0.0126,0.1398,21.39,70.0,8.5121
2022-06-28 02:26:00-04:00,51.7424,59.4777,60.2024,0.7615,0.9165,0.9846,0.4962,0.2088,0.1558,0.0114,0.1534,21.39,70.0,8.5174
2022-06-28 02:27:00-04:00,50.9969,60.6333,61.7115,0.8235,1.0246,1.0725,0.4969,0.1953,0.1501,0.0131,0.1377,21.39,70.0,8.5121
2022-06-28 02:28:00-04:00,50.7328,59.1882,59.8754,0.9938,1.1951,1.2394,0.4991,0.2228,0.1584,0.0131,0.1447,21.39,70.0,8.5282
2022-06-28 02:29:00-04:00,49.8302,58.3721,58.9516,0.9483,1.1114,1.1811,0.4809,0.2202,0.1605,0.0125,0.1698,21.39,70.0,8.5294
2022-06-28 02:30:00-04:00,50.0043,58.7909,59.4419,0.8108,0.9586,1.0279,0.4753,0.2359,0.1696,0.0117,0.177,21.39,70.0,8.5141
2022-06-28 02:31:00-04:00,53.0926,60.2057,60.8056,0.6981,0.748,0.748,0.5066,0.2206,0.1513,0.0121,0.1418,21.39,70.0,8.4908
2022-06-28 02:32:00-04:00,51.3182,59.3555,60.1444,0.7446,0.8518,0.9166,0.4673,0.231,0.1602,0.0114,0.1839,21.39,70.0,8.5056
2022-06-28 02:33:00-04:00,52.8787,60.9844,61.7938,0.9352,1.041,1.0932,0.4963,0.2117,0.1644,0.0098,0.1638,21.39,70.0,8.5136
2022-06-28 02:34:00-04:00,52.0235,60.876,61.714,0.9409,1.1394,1.2284,0.5,0.2206,0.1558,0.0097,0.1562,21.39,72.0,8.6385
2022-06-28 02:35:00-04:00,51.4609,60.4624,61.8738,0.9112,1.0268,1.0707,0.4966,0.217,0.154,0.0147,0.138,21.39,72.0,8.6297
2022-06-28 02:36:00-04:00,52.4495,60.8597,61.931,0.8205,0.9591,0.987,0.5208,0.2313,0.1414,0.0156,0.1297,21.39,72.0,8.6196
2022-06-28 02:37:00-04:00,51.3158,62.1569,63.501,0.8341,1.0161,1.1159,0.4888,0.2364,0.1429,0.0133,0.152,21.39,72.0,8.6297
2022-06-28 02:38:00-04:00,51.6701,61.7746,63.2662,0.884,0.9863,1.0526,0.5049,0.2328,0.1512,0.0141,0.1408,21.39,72.0,8.6264
2022-06-28 02:39:00-04:00,50.7963,59.3688,60.2574,0.8955,1.0662,1.1605,0.4822,0.2175,0.159,0.0133,0.1667,21.22,71.0,8.5549
2022-06-28 02:40:00-04:00,51.1689,62.7189,64.1361,0.7729,0.8775,0.8969,0.4765,0.2005,0.1514,0.0139,0.1747,21.22,71.0,8.5526
2022-06-28 02:41:00-04:00,51.0644,62.056,63.4988,0.7577,0.9285,1.0231,0.4772,0.2171,0.1591,0.0119,0.17,21.22,71.0,8.5526
2022-06-28 02:42:00-04:00,51.1546,62.4494,63.855,0.6266,0.6929,0.7243,0.4913,0.2154,0.1522,0.0132,0.1567,21.22,71.0,8.5362
2022-06-28 02:43:00-04:00,51.5552,64.23,66.4122,0.6051,0.6918,0.7348,0.4854,0.2316,0.1518,0.0135,0.1651,21.22,71.0,8.5362
2022-06-28 02:44:00-04:00,53.3085,60.6427,61.8633,0.6706,0.7937,0.8944,0.4854,0.2389,0.1419,0.012,0.1496,21.06,70.0,8.4188
2022-06-28 02:45:00-04:00,52.2129,62.1921,63.7704,0.6994,0.856,0.9749,0.4993,0.2192,0.1469,0.0127,0.1436,21.06,70.0,8.4224
2022-06-28 02:46:00-04:00,52.038,62.7678,64.291,0.786,0.9206,0.9842,0.4953,0.2132,0.1453,0.012,0.1639,21.06,70.0,8.4338
2022-06-28 02:47:00-04:00,51.0207,61.1409,62.3357,0.7184,0.8404,0.8956,0.488,0.2396,0.1591,0.0123,0.1446,21.06,70.0,8.4188
2022-06-28 02:48:00-04:00,51.9701,60.5324,61.5107,0.6535,0.8292,0.8731,0.4958,0.2303,0.1508,0.0132,0.1604,21.06,70.0,8.4188
2022-06-28 02:49:00-04:00,51.7444,62.1168,63.4345,0.6487,0.7315,0.7462,0.4894,0.2279,0.152,0.0122,0.171,20.89,71.0,8.3964
2022-06-28 02:50:00-04:00,51.0124,59.4263,60.1275,0.6989,0.8135,0.8826,0.491,0.232,0.1507,0.012,0.1682,20.89,71.0,8.3986
2022-06-28 02:51:00-04:00,52.1443,60.9245,62.09,0.6203,0.6524,0.6837,0.5034,0.2208,0.1578,0.0119,0.1416,20.89,71.0,8.307
2022-06-28 02:52:00-04:00,50.9274,59.3569,60.1779,0.5267,0.5697,0.6236,0.4889,0.2145,0.1674,0.0134,0.1555,20.89,71.0,8.272
2022-06-28 02:53:00-04:00,54.0043,62.3676,63.2318,0.6398,0.7254,0.7625,0.5074,0.2068,0.1442,0.0119,0.1456,20.89,71.0,8.3964
2022-06-28 02:54:00-04:00,51.9352,60.3118,61.0556,0.5128,0.6159,0.68,0.5177,0.2119,0.1562,0.0124,0.1402,20.78,72.0,8.3279
2022-06-28 02:55:00-04:00,50.8067,60.5727,61.4986,0.6247,0.7789,0.8575,0.5097,0.2317,0.1456,0.0123,0.1541,20.78,72.0,8.3912
2022-06-28 02:56:00-04:00,50.9916,60.5306,61.6718,0.7845,0.9919,1.0733,0.5017,0.2089,0.1634,0.013,0.1614,20.78,72.0,8.407
2022-06-28 02:57:00-04:00,50.6944,60.4434,61.559,0.915,1.2118,1.3475,0.4992,0.2268,0.1593,0.0103,0.1594,20.78,72.0,8.4318
2022-06-28 02:58:00-04:00,50.5851,61.6744,62.9596,0.9037,1.0701,1.1447,0.4813,0.2123,0.1617,0.0124,0.1787,20.78,72.0,8.4064
2022-06-28 02:59:00-04:00,50.2382,61.3856,62.7934,0.8377,0.9665,1.0034,0.4824,0.2352,0.1538,0.012,0.1792,20.67,73.0,8.2224
2022-06-28 03:00:00-04:00,51.1128,61.7841,63.3043,0.7976,0.9541,0.9873,0.5179,0.2296,0.1501,0.0133,0.1454,20.67,73.0,8.2108
2022-06-28 03:01:00-04:00,50.2848,59.8299,60.75,0.8866,1.0377,1.0694,0.4648,0.2227,0.1631,0.0121,0.1657,20.67,73.0,8.2349
2022-06-28 03:02:00-04:00,50.4991,60.4535,61.5763,0.7632,0.8308,0.8871,0.4887,0.2394,0.1576,0.0117,0.1605,20.67,73.0,8.2005
2022-06-28 03:03:00-04:00,50.3088,59.4962,60.2423,0.712,0.8631,0.9254,0.4879,0.2343,0.173,0.0128,0.1548,20.67,73.0,8.2005
2022-06-28 03:04:00-04:00,51.2691,60.1676,61.0433,0.7735,0.8702,0.8843,0.5078,0.2244,0.1528,0.0121,0.1551,20.5,74.0,8.2626
2022-06-28 03:05:00-04:00,51.615,61.127,61.9936,0.7211,0.8351,0.9374,0.4833,0.2321,0.1563,0.0121,0.1617,20.5,74.0,8.2581
2022-06-28 03:06:00-04:00,51.7049,63.9082,65.5062,0.7725,0.9462,0.9732,0.4938,0.2212,0.1475,0.0134,0.1627,20.5,74.0,8.2977
2022-06-28 03:07:00-04:00,51.3675,61.1413,62.6178,0.5934,0.6614,0.6651,0.507,0.2375,0.1575,0.012,0.1536,20.5,74.0,8.2013
2022-06-28 03:08:00-04:00,52.4893,62.6026,64.0634,0.62,0.771,0.9454,0.4968,0.2219,0.1459,0.0154,0.1457,20.5,74.0,8.2496
2022-06-28 03:09:00-04:00,51.4765,61.0076,61.8164,0.7279,0.8758,0.9947,0.4967,0.2523,0.1468,0.0124,0.1395,20.28,72.0,8.1025
2022-06-28 03:10:00-04:00,54.3603,67.2742,69.5481,0.764,0.8611,0.8979,0.4959,0.2193,0.1512,0.014,0.1462,20.28,72.0,8.1025
2022-06-28 03:11:00-04:00,52.7104,64.7672,66.2748,0.7249,0.838,0.8924,0.5004,0.2271,0.1479,0.014,0.1508,20.28,72.0,8.1036
2022-06-28 03:12:00-04:00,53.7045,64.2824,66.1638,0.5166,0.6176,0.6486,0.5282,0.213,0.1449,0.0125,0.1273,20.28,72.0,8.1005
2022-06-28 03:13:00-04:00,52.2455,62.1952,63.3751,0.4557,0.5234,0.5323,0.5068,0.2108,0.1559,0.013,0.1573,20.28,72.0,8.0128
2022-06-28 03:14:00-04:00,50.2233,60.8404,61.9438,0.4671,0.5306,0.5377,0.4893,0.2327,0.1588,0.014,0.1494,20.22,70.0,7.2905
2022-06-28 03:15:00-04:00,51.2248,61.1678,62.0944,0.4415,0.5074,0.5338,0.4964,0.2307,0.1572,0.0132,0.1416,20.22,70.0,7.2905
